syntax-test-p,negative-syntax-test-p,query-evaluation-test-p,type,suite,collection,name,failedp,implementedp,parsing-succeeded-p,translation-succeeded-p,initialization-succeeded-p,rule-type,different-semantics-p,running-succeeded-p,comparing-succeeded-p
True,False,True,UpdateEvaluationTest,data-sparql11,basic-update,insert-data-spo-named1,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,basic-update,insert-data-spo-named2,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,basic-update,insert-data-spo-named3,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,basic-update,insert-where-01,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,basic-update,insert-where-02,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,basic-update,insert-where-03,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,basic-update,insert-where-04,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,basic-update,insert-using-01,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,basic-update,insert-05,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,basic-update,insert-05a,True,False,True,True,True,MODIFY,False,False,
True,False,True,UpdateEvaluationTest,data-sparql11,basic-update,insert-data-same-bnode,True,False,True,True,True,MODIFY,False,False,
True,False,True,UpdateEvaluationTest,data-sparql11,basic-update,insert-where-same-bnode,True,False,True,True,True,MODIFY,False,False,
True,False,True,UpdateEvaluationTest,data-sparql11,basic-update,insert-where-same-bnode2,True,False,True,True,True,MODIFY,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,bind,bind01,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,bind,bind02,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,bind,bind03,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,bind,bind04,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,bind,bind05,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,bind,bind06,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,bind,bind07,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,bind,bind08,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,bind,bind10,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,bind,bind11,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,bindings,values1,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,bindings,values2,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,bindings,values3,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,bindings,values4,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,bindings,values5,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,bindings,values6,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,bindings,values7,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,bindings,values8,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,bindings,inline1,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,bindings,inline2,True,True,True,True,True,SELECT,False,True,False
True,False,True,UpdateEvaluationTest,data-sparql11,clear,dawg-clear-default-01,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,clear,dawg-clear-graph-01,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,clear,dawg-clear-named-01,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,clear,dawg-clear-all-01,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,construct,constructwhere01,False,True,True,True,True,CONSTRUCT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,construct,constructwhere02,True,True,True,True,True,CONSTRUCT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,construct,constructwhere03,False,True,True,True,True,CONSTRUCT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,construct,constructwhere04,True,True,True,True,True,CONSTRUCT,False,True,False
True,True,False,NegativeSyntaxTest11,data-sparql11,construct,constructwhere05,False,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,construct,constructwhere06,False,True,False,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,copy,copy01,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,copy,copy02,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,copy,copy03,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,copy,copy04,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,copy,copy06,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,copy,copy07,True,True,True,False,False,,False,,
True,False,True,CSVResultFormatTest,data-sparql11,csv-tsv-res,csv01,True,False,,,,,False,,
True,False,True,CSVResultFormatTest,data-sparql11,csv-tsv-res,csv02,True,False,,,,,False,,
True,False,True,CSVResultFormatTest,data-sparql11,csv-tsv-res,csv03,True,False,,,,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,csv-tsv-res,tsv01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,csv-tsv-res,tsv02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,csv-tsv-res,tsv03,True,True,True,True,True,SELECT,False,True,False
True,False,True,UpdateEvaluationTest,data-sparql11,delete-data,dawg-delete-data-01,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete-data,dawg-delete-data-02,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete-data,dawg-delete-data-03,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete-data,dawg-delete-data-04,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete-data,dawg-delete-data-05,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete-data,dawg-delete-data-06,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete-insert,dawg-delete-insert-01,False,True,True,True,True,MODIFY,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,delete-insert,dawg-delete-insert-01b,False,True,True,True,True,MODIFY,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,delete-insert,dawg-delete-insert-01c,False,True,True,True,True,MODIFY,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,delete-insert,dawg-delete-insert-02,False,True,True,True,True,MODIFY,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,delete-insert,dawg-delete-insert-03,False,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,delete-insert,dawg-delete-insert-03b,False,True,False,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,delete-insert,dawg-delete-insert-04,False,True,True,True,True,MODIFY,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,delete-insert,dawg-delete-insert-04b,False,True,True,True,True,MODIFY,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,delete-insert,dawg-delete-insert-05,False,True,False,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,delete-insert,dawg-delete-insert-05b,False,True,True,True,True,MODIFY,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,delete-insert,dawg-delete-insert-06,False,True,False,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,delete-insert,dawg-delete-insert-06b,False,True,True,True,True,MODIFY,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,delete-insert,dawg-delete-insert-07,False,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,delete-insert,dawg-delete-insert-07b,False,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,delete-insert,dawg-delete-insert-08,False,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,delete-insert,dawg-delete-insert-09,False,True,False,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,delete-where,dawg-delete-where-01,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete-where,dawg-delete-where-02,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete-where,dawg-delete-where-03,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete-where,dawg-delete-where-04,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete-where,dawg-delete-where-05,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete-where,dawg-delete-where-06,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete,dawg-delete-01,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete,dawg-delete-02,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete,dawg-delete-03,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete,dawg-delete-04,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete,dawg-delete-05,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete,dawg-delete-06,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete,dawg-delete-07,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-01,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-02,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-03,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-04,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-05,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-06,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-01,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-02a,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-03,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-04,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-05,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-06a,False,True,True,True,True,MODIFY,False,True,True
True,False,True,UpdateEvaluationTest,data-sparql11,drop,dawg-drop-default-01,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,drop,dawg-drop-graph-01,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,drop,dawg-drop-named-01,True,True,True,False,False,,False,,
True,False,True,UpdateEvaluationTest,data-sparql11,drop,dawg-drop-all-01,True,True,True,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,entailment,rdf01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,rdf02,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,entailment,rdf03,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,entailment,rdf04,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,entailment,rdfs01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,rdfs02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,rdfs03,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,rdfs04,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,rdfs05,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,rdfs06,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,rdfs07,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,rdfs08,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,entailment,rdfs09,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,rdfs10,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,rdfs11,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,rdfs12,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,entailment,rdfs13,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,d-ent-01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,owlds01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,owlds02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,plainLit,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,entailment,paper-sparqldl-Q1,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,paper-sparqldl-Q1-rdfs,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,paper-sparqldl-Q2,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,paper-sparqldl-Q3,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,paper-sparqldl-Q4,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,paper-sparqldl-Q5,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,entailment,bind01,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,entailment,bind02,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,entailment,bind03,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,entailment,bind04,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,entailment,bind05,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,entailment,bind06,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,entailment,bind07,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,bind08,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,entailment,sparqldl-01,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,entailment,sparqldl-02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,sparqldl-03,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,sparqldl-04,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,entailment,sparqldl-05,False,True,True,True,True,ASK,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,entailment,sparqldl-06,False,True,True,True,True,ASK,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,entailment,sparqldl-07,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,entailment,sparqldl-08,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,entailment,sparqldl-09,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,entailment,sparqldl-10,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,sparqldl-11,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,sparqldl-12,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,sparqldl-13,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,lang,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,entailment,parent2,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,entailment,parent3,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,parent4,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,parent5,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,parent6,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,parent7,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,parent8,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,parent9,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,parent10,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,simple1,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,simple2,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,simple3,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,simple4,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,simple5,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,simple6,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,simple7,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,entailment,simple8,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,exists,exists01,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,exists,exists02,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,exists,exists03,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,exists,exists04,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,exists,exists05,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,strdt01,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,strdt02,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,strdt03,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,strlang01,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,strlang02,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,strlang03,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,isnumeric01,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,functions,abs01,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,functions,ceil01,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,functions,floor01,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,functions,round01,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,functions,concat01,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,functions,concat02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,substring01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,substring02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,length01,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,functions,ucase01,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,functions,lcase01,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,functions,encode01,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,functions,contains01,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,functions,starts01,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,functions,ends01,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,functions,plus-1,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,plus-2,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,md5-01,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,md5-02,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,sha1-01,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,sha1-02,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,sha256-01,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,sha256-02,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,sha512-01,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,sha512-02,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,hours,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,functions,minutes,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,functions,seconds,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,year,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,functions,month,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,functions,day,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,functions,timezone,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,tz,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,functions,bnode01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,in01,False,True,True,True,True,ASK,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,functions,in02,False,True,True,True,True,ASK,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,functions,notin01,False,True,True,True,True,ASK,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,functions,notin02,False,True,True,True,True,ASK,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,functions,now01,False,True,True,True,True,ASK,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,functions,rand01,False,True,True,True,True,ASK,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,functions,bnode02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,iri01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,if01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,if02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,coalesce01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,strbefore01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,strbefore01a,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,strbefore02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,strafter01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,strafter01a,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,strafter02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,replace01,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,replace02,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,replace03,True,False,True,True,True,SELECT,False,False,
True,False,True,QueryEvaluationTest,data-sparql11,functions,uuid01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,functions,struuid01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,grouping,group01,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,grouping,group02,False,True,True,True,True,SELECT,False,True,True
True,False,True,QueryEvaluationTest,data-sparql11,grouping,group03,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,grouping,group04,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,grouping,group05,True,True,True,True,True,SELECT,False,True,False
True,True,False,NegativeSyntaxTest11,data-sparql11,grouping,group06,False,True,False,False,False,,False,,
True,True,False,NegativeSyntaxTest11,data-sparql11,grouping,group07,False,True,False,False,False,,False,,
True,False,True,QueryEvaluationTest,data-sparql11,json-res,jsonres01,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,json-res,jsonres02,True,True,True,True,True,SELECT,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,json-res,jsonres03,True,True,True,True,True,ASK,False,True,False
True,False,True,QueryEvaluationTest,data-sparql11,json-res,jsonres04,True,True,True,True,True,ASK,False,True,False
